Teff log(g) logZ  L=Teff^4/g   A218     L/A218  A218(i)/A218(i-1) L/A218(i)/L/A218(i-1) 
43000.0  4.5  0.5  1.08112e+14  2.93369  3.68519e+13  1.00002e+00  1.09867e+00 
44000.0  4.5  0.5  1.18525e+14  2.93379  4.04000e+13  1.00003e+00  1.09628e+00 
45000.0  4.5  0.5  1.29673e+14  2.93392  4.41979e+13  1.00004e+00  1.09401e+00 
46000.0  4.5  0.5  1.41590e+14  2.93406  4.82572e+13  1.00005e+00  1.09184e+00 
47000.0  4.5  0.5  1.54309e+14  2.93423  5.25893e+13  1.00006e+00  1.08977e+00 
48000.0  4.5  0.5  1.67867e+14  2.93442  5.72061e+13  1.00006e+00  1.08779e+00 
49000.0  4.5  0.5  1.82299e+14  2.93461  6.21204e+13  1.00006e+00  1.08590e+00 
4500.0  5.0 -1.0  4.10062e+09  1.61892  2.53294e+09  5.51664e-01  4.07747e-05 
4750.0  5.0 -1.0  5.09066e+09  1.98562  2.56377e+09  1.22651e+00  1.01217e+00 
5000.0  5.0 -1.0  6.25000e+09  2.38221  2.62361e+09  1.19973e+00  1.02334e+00 
5250.0  5.0 -1.0  7.59691e+09  2.60682  2.91425e+09  1.09429e+00  1.11078e+00 
5500.0  5.0 -1.0  9.15062e+09  2.72513  3.35787e+09  1.04538e+00  1.15223e+00 
5750.0  5.0 -1.0  1.09313e+10  2.78999  3.91804e+09  1.02380e+00  1.16682e+00 
6000.0  5.0 -1.0  1.29600e+10  2.82672  4.58482e+09  1.01316e+00  1.17018e+00 
6250.0  5.0 -1.0  1.52588e+10  2.84791  5.35789e+09  1.00750e+00  1.16862e+00 
6500.0  5.0 -1.0  1.78506e+10  2.86057  6.24023e+09  1.00445e+00  1.16468e+00 
6750.0  5.0 -1.0  2.07594e+10  2.86861  7.23675e+09  1.00281e+00  1.15969e+00 
7000.0  5.0 -1.0  2.40100e+10  2.87423  8.35354e+09  1.00196e+00  1.15432e+00 
7250.0  5.0 -1.0  2.76282e+10  2.87856  9.59791e+09  1.00151e+00  1.14896e+00 
7500.0  5.0 -1.0  3.16406e+10  2.88222  1.09779e+10  1.00127e+00  1.14378e+00 
7750.0  5.0 -1.0  3.60750e+10  2.88545  1.25024e+10  1.00112e+00  1.13887e+00 
8000.0  5.0 -1.0  4.09600e+10  2.88839  1.41809e+10  1.00102e+00  1.13426e+00 
8250.0  5.0 -1.0  4.63250e+10  2.89124  1.60226e+10  1.00099e+00  1.12987e+00 
8500.0  5.0 -1.0  5.22006e+10  2.89402  1.80374e+10  1.00096e+00  1.12575e+00 
8750.0  5.0 -1.0  5.86182e+10  2.89675  2.02358e+10  1.00094e+00  1.12188e+00 
9000.0  5.0 -1.0  6.56100e+10  2.89916  2.26307e+10  1.00083e+00  1.11835e+00 
9250.0  5.0 -1.0  7.32094e+10  2.90144  2.52321e+10  1.00079e+00  1.11495e+00 
9500.0  5.0 -1.0  8.14506e+10  2.90318  2.80557e+10  1.00060e+00  1.11190e+00 
9750.0  5.0 -1.0  9.03688e+10  2.90470  3.11112e+10  1.00052e+00  1.10891e+00 
10000.0  5.0 -1.0  1.00000e+11  2.90608  3.44106e+10  1.00048e+00  1.10605e+00 
10250.0  5.0 -1.0  1.10381e+11  2.90732  3.79667e+10  1.00043e+00  1.10334e+00 
10500.0  5.0 -1.0  1.21551e+11  2.90855  4.17908e+10  1.00042e+00  1.10072e+00 
10750.0  5.0 -1.0  1.33547e+11  2.90973  4.58967e+10  1.00041e+00  1.09825e+00 
11000.0  5.0 -1.0  1.46410e+11  2.91087  5.02977e+10  1.00039e+00  1.09589e+00 
11250.0  5.0 -1.0  1.60181e+11  2.91197  5.50077e+10  1.00038e+00  1.09364e+00 
11500.0  5.0 -1.0  1.74901e+11  2.91303  6.00408e+10  1.00036e+00  1.09150e+00 
11750.0  5.0 -1.0  1.90613e+11  2.91403  6.54120e+10  1.00034e+00  1.08946e+00 
12000.0  5.0 -1.0  2.07360e+11  2.91500  7.11355e+10  1.00033e+00  1.08750e+00 
12250.0  5.0 -1.0  2.25188e+11  2.91588  7.72280e+10  1.00030e+00  1.08565e+00 
12500.0  5.0 -1.0  2.44141e+11  2.91673  8.37035e+10  1.00029e+00  1.08385e+00 
12750.0  5.0 -1.0  2.64266e+11  2.91750  9.05795e+10  1.00026e+00  1.08215e+00 
13000.0  5.0 -1.0  2.85610e+11  2.91824  9.78706e+10  1.00025e+00  1.08049e+00 
14000.0  5.0 -1.0  3.84160e+11  2.92064  1.31533e+11  1.00082e+00  1.34395e+00 
15000.0  5.0 -1.0  5.06250e+11  2.92244  1.73229e+11  1.00062e+00  1.31700e+00 
16000.0  5.0 -1.0  6.55360e+11  2.92379  2.24147e+11  1.00046e+00  1.29394e+00 
17000.0  5.0 -1.0  8.35210e+11  2.92484  2.85558e+11  1.00036e+00  1.27397e+00 
18000.0  5.0 -1.0  1.04976e+12  2.92570  3.58806e+11  1.00029e+00  1.25651e+00 
19000.0  5.0 -1.0  1.30321e+12  2.92644  4.45323e+11  1.00025e+00  1.24112e+00 
20000.0  5.0 -1.0  1.60000e+12  2.92709  5.46618e+11  1.00022e+00  1.22747e+00 
21000.0  5.0 -1.0  1.94481e+12  2.92769  6.64281e+11  1.00020e+00  1.21526e+00 
22000.0  5.0 -1.0  2.34256e+12  2.92828  7.99978e+11  1.00020e+00  1.20428e+00 
23000.0  5.0 -1.0  2.79841e+12  2.92886  9.55460e+11  1.00020e+00  1.19436e+00 
24000.0  5.0 -1.0  3.31776e+12  2.92942  1.13257e+12  1.00019e+00  1.18536e+00 
25000.0  5.0 -1.0  3.90625e+12  2.93000  1.33319e+12  1.00020e+00  1.17714e+00 
26000.0  5.0 -1.0  4.56976e+12  2.93056  1.55935e+12  1.00019e+00  1.16964e+00 
27000.0  5.0 -1.0  5.31441e+12  2.93112  1.81310e+12  1.00019e+00  1.16273e+00 
28000.0  5.0 -1.0  6.14656e+12  2.93168  2.09660e+12  1.00019e+00  1.15636e+00 
29000.0  5.0 -1.0  7.07281e+12  2.93222  2.41210e+12  1.00018e+00  1.15048e+00 
30000.0  5.0 -1.0  8.10000e+12  2.93268  2.76198e+12  1.00016e+00  1.14505e+00 
31000.0  5.0 -1.0  9.23521e+12  2.93301  3.14871e+12  1.00011e+00  1.14002e+00 
32000.0  5.0 -1.0  1.04858e+13  2.93318  3.57488e+12  1.00006e+00  1.13535e+00 
33000.0  5.0 -1.0  1.18592e+13  2.93317  4.04314e+12  9.99997e-01  1.13099e+00 
34000.0  5.0 -1.0  1.33634e+13  2.93299  4.55622e+12  9.99939e-01  1.12690e+00 
35000.0  5.0 -1.0  1.50062e+13  2.93271  5.11685e+12  9.99905e-01  1.12305e+00 
36000.0  5.0 -1.0  1.67962e+13  2.93240  5.72779e+12  9.99894e-01  1.11940e+00 
37000.0  5.0 -1.0  1.87416e+13  2.93209  6.39189e+12  9.99894e-01  1.11595e+00 
38000.0  5.0 -1.0  2.08514e+13  2.93181  7.11211e+12  9.99905e-01  1.11268e+00 
39000.0  5.0 -1.0  2.31344e+13  2.93162  7.89134e+12  9.99935e-01  1.10956e+00 
40000.0  5.0 -1.0  2.56000e+13  2.93151  8.73270e+12  9.99962e-01  1.10662e+00 
41000.0  5.0 -1.0  2.82576e+13  2.93146  9.63943e+12  9.99983e-01  1.10383e+00 
42000.0  5.0 -1.0  3.11170e+13  2.93146  1.06148e+13  1.00000e+00  1.10119e+00 
43000.0  5.0 -1.0  3.41880e+13  2.93151  1.16623e+13  1.00002e+00  1.09868e+00 
44000.0  5.0 -1.0  3.74810e+13  2.93160  1.27852e+13  1.00003e+00  1.09629e+00 
45000.0  5.0 -1.0  4.10062e+13  2.93169  1.39872e+13  1.00003e+00  1.09402e+00 
46000.0  5.0 -1.0  4.47746e+13  2.93181  1.52720e+13  1.00004e+00  1.09185e+00 
47000.0  5.0 -1.0  4.87968e+13  2.93195  1.66431e+13  1.00005e+00  1.08978e+00 
48000.0  5.0 -1.0  5.30842e+13  2.93210  1.81045e+13  1.00005e+00  1.08781e+00 
49000.0  5.0 -1.0  5.76480e+13  2.93225  1.96600e+13  1.00005e+00  1.08592e+00 
50000.0  5.0 -1.0  6.25000e+13  2.93241  2.13135e+13  1.00005e+00  1.08411e+00 
4500.0  5.0 -2.0  4.10062e+09  2.21080  1.85481e+09  7.53919e-01  8.70252e-05 
4750.0  5.0 -2.0  5.09066e+09  2.46968  2.06126e+09  1.11710e+00  1.11130e+00 
5000.0  5.0 -2.0  6.25000e+09  2.63258  2.37410e+09  1.06596e+00  1.15177e+00 
5250.0  5.0 -2.0  7.59691e+09  2.72394  2.78894e+09  1.03470e+00  1.17474e+00 
5500.0  5.0 -2.0  9.15062e+09  2.77688  3.29529e+09  1.01944e+00  1.18156e+00 
5750.0  5.0 -2.0  1.09313e+10  2.80838  3.89238e+09  1.01134e+00  1.18120e+00 
6000.0  5.0 -2.0  1.29600e+10  2.82860  4.58177e+09  1.00720e+00  1.17711e+00 
6250.0  5.0 -2.0  1.52588e+10  2.84247  5.36814e+09  1.00490e+00  1.17163e+00 
6500.0  5.0 -2.0  1.78506e+10  2.85255  6.25778e+09  1.00355e+00  1.16572e+00 
6750.0  5.0 -2.0  2.07594e+10  2.86025  7.25790e+09  1.00270e+00  1.15982e+00 
7000.0  5.0 -2.0  2.40100e+10  2.86643  8.37627e+09  1.00216e+00  1.15409e+00 
7250.0  5.0 -2.0  2.76282e+10  2.87162  9.62111e+09  1.00181e+00  1.14861e+00 
7500.0  5.0 -2.0  3.16406e+10  2.87617  1.10010e+10  1.00158e+00  1.14342e+00 
7750.0  5.0 -2.0  3.60750e+10  2.88024  1.25250e+10  1.00142e+00  1.13854e+00 
8000.0  5.0 -2.0  4.09600e+10  2.88393  1.42028e+10  1.00128e+00  1.13396e+00 
8250.0  5.0 -2.0  4.63250e+10  2.88735  1.60441e+10  1.00119e+00  1.12964e+00 
8500.0  5.0 -2.0  5.22006e+10  2.89059  1.80588e+10  1.00112e+00  1.12557e+00 
8750.0  5.0 -2.0  5.86182e+10  2.89366  2.02574e+10  1.00106e+00  1.12175e+00 
9000.0  5.0 -2.0  6.56100e+10  2.89631  2.26530e+10  1.00092e+00  1.11825e+00 
9250.0  5.0 -2.0  7.32094e+10  2.89875  2.52555e+10  1.00084e+00  1.11489e+00 
9500.0  5.0 -2.0  8.14506e+10  2.90064  2.80802e+10  1.00065e+00  1.11185e+00 
9750.0  5.0 -2.0  9.03688e+10  2.90223  3.11377e+10  1.00055e+00  1.10888e+00 
10000.0  5.0 -2.0  1.00000e+11  2.90364  3.44395e+10  1.00049e+00  1.10604e+00 
10250.0  5.0 -2.0  1.10381e+11  2.90490  3.79983e+10  1.00043e+00  1.10333e+00 
10500.0  5.0 -2.0  1.21551e+11  2.90615  4.18253e+10  1.00043e+00  1.10072e+00 
10750.0  5.0 -2.0  1.33547e+11  2.90736  4.59341e+10  1.00042e+00  1.09824e+00 
11000.0  5.0 -2.0  1.46410e+11  2.90850  5.03387e+10  1.00039e+00  1.09589e+00 
11250.0  5.0 -2.0  1.60181e+11  2.90959  5.50527e+10  1.00037e+00  1.09365e+00 
11500.0  5.0 -2.0  1.74901e+11  2.91065  6.00899e+10  1.00036e+00  1.09150e+00 
11750.0  5.0 -2.0  1.90613e+11  2.91163  6.54659e+10  1.00034e+00  1.08947e+00 
12000.0  5.0 -2.0  2.07360e+11  2.91256  7.11951e+10  1.00032e+00  1.08751e+00 
12250.0  5.0 -2.0  2.25188e+11  2.91345  7.72924e+10  1.00031e+00  1.08564e+00 
12500.0  5.0 -2.0  2.44141e+11  2.91428  8.37739e+10  1.00028e+00  1.08386e+00 
12750.0  5.0 -2.0  2.64266e+11  2.91506  9.06553e+10  1.00027e+00  1.08214e+00 
13000.0  5.0 -2.0  2.85610e+11  2.91581  9.79522e+10  1.00026e+00  1.08049e+00 
14000.0  5.0 -2.0  3.84160e+11  2.91837  1.31635e+11  1.00088e+00  1.34387e+00 
15000.0  5.0 -2.0  5.06250e+11  2.92041  1.73349e+11  1.00070e+00  1.31689e+00 
16000.0  5.0 -2.0  6.55360e+11  2.92208  2.24279e+11  1.00057e+00  1.29380e+00 
17000.0  5.0 -2.0  8.35210e+11  2.92349  2.85689e+11  1.00048e+00  1.27381e+00 
18000.0  5.0 -2.0  1.04976e+12  2.92468  3.58932e+11  1.00041e+00  1.25637e+00 
19000.0  5.0 -2.0  1.30321e+12  2.92573  4.45431e+11  1.00036e+00  1.24099e+00 
20000.0  5.0 -2.0  1.60000e+12  2.92669  5.46693e+11  1.00033e+00  1.22733e+00 
21000.0  5.0 -2.0  1.94481e+12  2.92758  6.64306e+11  1.00030e+00  1.21514e+00 
22000.0  5.0 -2.0  2.34256e+12  2.92840  7.99945e+11  1.00028e+00  1.20418e+00 
23000.0  5.0 -2.0  2.79841e+12  2.92921  9.55346e+11  1.00028e+00  1.19426e+00 
24000.0  5.0 -2.0  3.31776e+12  2.92998  1.13235e+12  1.00026e+00  1.18528e+00 
25000.0  5.0 -2.0  3.90625e+12  2.93071  1.33287e+12  1.00025e+00  1.17708e+00 
26000.0  5.0 -2.0  4.56976e+12  2.93139  1.55891e+12  1.00023e+00  1.16959e+00 
27000.0  5.0 -2.0  5.31441e+12  2.93202  1.81254e+12  1.00021e+00  1.16270e+00 
28000.0  5.0 -2.0  6.14656e+12  2.93259  2.09595e+12  1.00019e+00  1.15636e+00 
29000.0  5.0 -2.0  7.07281e+12  2.93306  2.41141e+12  1.00016e+00  1.15051e+00 
30000.0  5.0 -2.0  8.10000e+12  2.93342  2.76128e+12  1.00012e+00  1.14509e+00 
31000.0  5.0 -2.0  9.23521e+12  2.93360  3.14808e+12  1.00006e+00  1.14008e+00 
32000.0  5.0 -2.0  1.04858e+13  2.93363  3.57433e+12  1.00001e+00  1.13540e+00 
33000.0  5.0 -2.0  1.18592e+13  2.93348  4.04271e+12  9.99949e-01  1.13104e+00 
34000.0  5.0 -2.0  1.33634e+13  2.93319  4.55591e+12  9.99901e-01  1.12695e+00 
35000.0  5.0 -2.0  1.50062e+13  2.93282  5.11666e+12  9.99874e-01  1.12308e+00 
36000.0  5.0 -2.0  1.67962e+13  2.93242  5.72775e+12  9.99864e-01  1.11943e+00 
37000.0  5.0 -2.0  1.87416e+13  2.93207  6.39194e+12  9.99881e-01  1.11596e+00 
38000.0  5.0 -2.0  2.08514e+13  2.93176  7.11223e+12  9.99894e-01  1.11269e+00 
39000.0  5.0 -2.0  2.31344e+13  2.93154  7.89156e+12  9.99925e-01  1.10957e+00 
40000.0  5.0 -2.0  2.56000e+13  2.93141  8.73300e+12  9.99956e-01  1.10663e+00 
41000.0  5.0 -2.0  2.82576e+13  2.93135  9.63979e+12  9.99980e-01  1.10384e+00 
42000.0  5.0 -2.0  3.11170e+13  2.93133  1.06153e+13  9.99993e-01  1.10120e+00 
43000.0  5.0 -2.0  3.41880e+13  2.93139  1.16627e+13  1.00002e+00  1.09867e+00 
44000.0  5.0 -2.0  3.74810e+13  2.93145  1.27858e+13  1.00002e+00  1.09630e+00 
45000.0  5.0 -2.0  4.10062e+13  2.93155  1.39879e+13  1.00003e+00  1.09402e+00 
46000.0  5.0 -2.0  4.47746e+13  2.93166  1.52728e+13  1.00004e+00  1.09186e+00 
47000.0  5.0 -2.0  4.87968e+13  2.93178  1.66441e+13  1.00004e+00  1.08979e+00 
48000.0  5.0 -2.0  5.30842e+13  2.93191  1.81057e+13  1.00004e+00  1.08781e+00 
49000.0  5.0 -2.0  5.76480e+13  2.93205  1.96613e+13  1.00005e+00  1.08592e+00 
50000.0  5.0 -2.0  6.25000e+13  2.93219  2.13151e+13  1.00005e+00  1.08411e+00 
4500.0  5.0  0.0  4.10062e+09  1.30490  3.14248e+09  4.45026e-01  1.47430e-04 
4750.0  5.0  0.0  5.09066e+09  1.43510  3.54725e+09  1.09978e+00  1.12881e+00 
5000.0  5.0  0.0  6.25000e+09  1.64121  3.80817e+09  1.14362e+00  1.07355e+00 
5250.0  5.0  0.0  7.59691e+09  1.95030  3.89525e+09  1.18833e+00  1.02287e+00 
5500.0  5.0  0.0  9.15062e+09  2.27873  4.01567e+09  1.16840e+00  1.03091e+00 
5750.0  5.0  0.0  1.09313e+10  2.53161  4.31792e+09  1.11097e+00  1.07527e+00 
6000.0  5.0  0.0  1.29600e+10  2.68601  4.82500e+09  1.06099e+00  1.11744e+00 
6250.0  5.0  0.0  1.52588e+10  2.77365  5.50134e+09  1.03263e+00  1.14017e+00 
6500.0  5.0  0.0  1.78506e+10  2.82394  6.32118e+09  1.01813e+00  1.14903e+00 
6750.0  5.0  0.0  2.07594e+10  2.85327  7.27566e+09  1.01039e+00  1.15100e+00 
7000.0  5.0  0.0  2.40100e+10  2.87066  8.36393e+09  1.00609e+00  1.14958e+00 
7250.0  5.0  0.0  2.76282e+10  2.88132  9.58872e+09  1.00371e+00  1.14644e+00 
7500.0  5.0  0.0  3.16406e+10  2.88822  1.09551e+10  1.00239e+00  1.14249e+00 
7750.0  5.0  0.0  3.60750e+10  2.89298  1.24699e+10  1.00165e+00  1.13827e+00 
8000.0  5.0  0.0  4.09600e+10  2.89659  1.41408e+10  1.00125e+00  1.13400e+00 
8250.0  5.0  0.0  4.63250e+10  2.89959  1.59764e+10  1.00104e+00  1.12981e+00 
8500.0  5.0  0.0  5.22006e+10  2.90227  1.79861e+10  1.00092e+00  1.12579e+00 
8750.0  5.0  0.0  5.86182e+10  2.90467  2.01807e+10  1.00083e+00  1.12201e+00 
9000.0  5.0  0.0  6.56100e+10  2.90686  2.25707e+10  1.00075e+00  1.11843e+00 
9250.0  5.0  0.0  7.32094e+10  2.90833  2.51723e+10  1.00051e+00  1.11526e+00 
9500.0  5.0  0.0  8.14506e+10  2.90961  2.79937e+10  1.00044e+00  1.11208e+00 
9750.0  5.0  0.0  9.03688e+10  2.91090  3.10450e+10  1.00044e+00  1.10900e+00 
10000.0  5.0  0.0  1.00000e+11  2.91223  3.43379e+10  1.00046e+00  1.10607e+00 
10250.0  5.0  0.0  1.10381e+11  2.91355  3.78855e+10  1.00045e+00  1.10331e+00 
10500.0  5.0  0.0  1.21551e+11  2.91482  4.17009e+10  1.00044e+00  1.10071e+00 
10750.0  5.0  0.0  1.33547e+11  2.91609  4.57966e+10  1.00044e+00  1.09822e+00 
11000.0  5.0  0.0  1.46410e+11  2.91728  5.01872e+10  1.00041e+00  1.09587e+00 
11250.0  5.0  0.0  1.60181e+11  2.91841  5.48863e+10  1.00039e+00  1.09363e+00 
11500.0  5.0  0.0  1.74901e+11  2.91946  5.99086e+10  1.00036e+00  1.09150e+00 
11750.0  5.0  0.0  1.90613e+11  2.92048  6.52675e+10  1.00035e+00  1.08945e+00 
12000.0  5.0  0.0  2.07360e+11  2.92141  7.09794e+10  1.00032e+00  1.08751e+00 
12250.0  5.0  0.0  2.25188e+11  2.92226  7.70594e+10  1.00029e+00  1.08566e+00 
12500.0  5.0  0.0  2.44141e+11  2.92306  8.35223e+10  1.00027e+00  1.08387e+00 
12750.0  5.0  0.0  2.64266e+11  2.92376  9.03856e+10  1.00024e+00  1.08217e+00 
13000.0  5.0  0.0  2.85610e+11  2.92441  9.76641e+10  1.00022e+00  1.08053e+00 
14000.0  5.0  0.0  3.84160e+11  2.92624  1.31281e+11  1.00063e+00  1.34421e+00 
15000.0  5.0  0.0  5.06250e+11  2.92721  1.72946e+11  1.00033e+00  1.31737e+00 
16000.0  5.0  0.0  6.55360e+11  2.92770  2.23848e+11  1.00017e+00  1.29432e+00 
17000.0  5.0  0.0  8.35210e+11  2.92798  2.85251e+11  1.00010e+00  1.27431e+00 
18000.0  5.0  0.0  1.04976e+12  2.92818  3.58503e+11  1.00007e+00  1.25680e+00 
19000.0  5.0  0.0  1.30321e+12  2.92837  4.45029e+11  1.00006e+00  1.24136e+00 
20000.0  5.0  0.0  1.60000e+12  2.92855  5.46345e+11  1.00006e+00  1.22766e+00 
21000.0  5.0  0.0  1.94481e+12  2.92867  6.64059e+11  1.00004e+00  1.21546e+00 
22000.0  5.0  0.0  2.34256e+12  2.92878  7.99842e+11  1.00004e+00  1.20447e+00 
23000.0  5.0  0.0  2.79841e+12  2.92885  9.55464e+11  1.00002e+00  1.19457e+00 
24000.0  5.0  0.0  3.31776e+12  2.92896  1.13274e+12  1.00004e+00  1.18554e+00 
25000.0  5.0  0.0  3.90625e+12  2.92915  1.33358e+12  1.00006e+00  1.17730e+00 
26000.0  5.0  0.0  4.56976e+12  2.92945  1.55994e+12  1.00010e+00  1.16974e+00 
27000.0  5.0  0.0  5.31441e+12  2.92988  1.81387e+12  1.00015e+00  1.16278e+00 
28000.0  5.0  0.0  6.14656e+12  2.93042  2.09750e+12  1.00018e+00  1.15637e+00 
29000.0  5.0  0.0  7.07281e+12  2.93104  2.41307e+12  1.00021e+00  1.15045e+00 
30000.0  5.0  0.0  8.10000e+12  2.93164  2.76296e+12  1.00020e+00  1.14500e+00 
31000.0  5.0  0.0  9.23521e+12  2.93217  3.14962e+12  1.00018e+00  1.13994e+00 
32000.0  5.0  0.0  1.04858e+13  2.93257  3.57562e+12  1.00014e+00  1.13526e+00 
33000.0  5.0  0.0  1.18592e+13  2.93277  4.04369e+12  1.00007e+00  1.13091e+00 
34000.0  5.0  0.0  1.33634e+13  2.93282  4.55649e+12  1.00002e+00  1.12681e+00 
35000.0  5.0  0.0  1.50062e+13  2.93276  5.11677e+12  9.99980e-01  1.12296e+00 
36000.0  5.0  0.0  1.67962e+13  2.93262  5.72736e+12  9.99952e-01  1.11933e+00 
37000.0  5.0  0.0  1.87416e+13  2.93248  6.39104e+12  9.99952e-01  1.11588e+00 
38000.0  5.0  0.0  2.08514e+13  2.93235  7.11080e+12  9.99956e-01  1.11262e+00 
39000.0  5.0  0.0  2.31344e+13  2.93225  7.88964e+12  9.99966e-01  1.10953e+00 
40000.0  5.0  0.0  2.56000e+13  2.93220  8.73065e+12  9.99983e-01  1.10660e+00 
41000.0  5.0  0.0  2.82576e+13  2.93217  9.63710e+12  9.99990e-01  1.10382e+00 
42000.0  5.0  0.0  3.11170e+13  2.93219  1.06122e+13  1.00001e+00  1.10118e+00 
43000.0  5.0  0.0  3.41880e+13  2.93223  1.16594e+13  1.00001e+00  1.09868e+00 
44000.0  5.0  0.0  3.74810e+13  2.93230  1.27821e+13  1.00002e+00  1.09629e+00 
45000.0  5.0  0.0  4.10062e+13  2.93240  1.39839e+13  1.00003e+00  1.09402e+00 
46000.0  5.0  0.0  4.47746e+13  2.93253  1.52682e+13  1.00004e+00  1.09185e+00 
47000.0  5.0  0.0  4.87968e+13  2.93266  1.66391e+13  1.00004e+00  1.08979e+00 
48000.0  5.0  0.0  5.30842e+13  2.93281  1.81001e+13  1.00005e+00  1.08781e+00 
49000.0  5.0  0.0  5.76480e+13  2.93298  1.96551e+13  1.00006e+00  1.08591e+00 
50000.0  5.0  0.0  6.25000e+13  2.93315  2.13081e+13  1.00006e+00  1.08410e+00 
4500.0  5.0  0.5  4.10062e+09  1.26510  3.24134e+09  4.31311e-01  1.52118e-04 
4750.0  5.0  0.5  5.09066e+09  1.33164  3.82285e+09  1.05260e+00  1.17940e+00 
5000.0  5.0  0.5  6.25000e+09  1.44009  4.34001e+09  1.08144e+00  1.13528e+00 
5250.0  5.0  0.5  7.59691e+09  1.63720  4.64019e+09  1.13687e+00  1.06917e+00 
5500.0  5.0  0.5  9.15062e+09  1.90812  4.79562e+09  1.16548e+00  1.03350e+00 
5750.0  5.0  0.5  1.09313e+10  2.17887  5.01695e+09  1.14189e+00  1.04615e+00 
6000.0  5.0  0.5  1.29600e+10  2.41707  5.36186e+09  1.10932e+00  1.06875e+00 
6250.0  5.0  0.5  1.52588e+10  2.59764  5.87410e+09  1.07471e+00  1.09553e+00 
6500.0  5.0  0.5  1.78506e+10  2.71612  6.57210e+09  1.04561e+00  1.11883e+00 
6750.0  5.0  0.5  2.07594e+10  2.78922  7.44273e+09  1.02691e+00  1.13247e+00 
7000.0  5.0  0.5  2.40100e+10  2.83412  8.47177e+09  1.01610e+00  1.13826e+00 
7250.0  5.0  0.5  2.76282e+10  2.86194  9.65365e+09  1.00982e+00  1.13951e+00 
7500.0  5.0  0.5  3.16406e+10  2.87938  1.09887e+10  1.00609e+00  1.13829e+00 
7750.0  5.0  0.5  3.60750e+10  2.89062  1.24800e+10  1.00390e+00  1.13572e+00 
8000.0  5.0  0.5  4.09600e+10  2.89819  1.41330e+10  1.00262e+00  1.13245e+00 
8250.0  5.0  0.5  4.63250e+10  2.90362  1.59542e+10  1.00187e+00  1.12887e+00 
8500.0  5.0  0.5  5.22006e+10  2.90775  1.79522e+10  1.00142e+00  1.12523e+00 
8750.0  5.0  0.5  5.86182e+10  2.91116  2.01357e+10  1.00117e+00  1.12162e+00 
9000.0  5.0  0.5  6.56100e+10  2.91381  2.25169e+10  1.00091e+00  1.11826e+00 
9250.0  5.0  0.5  7.32094e+10  2.91518  2.51132e+10  1.00047e+00  1.11530e+00 
9500.0  5.0  0.5  8.14506e+10  2.91615  2.79309e+10  1.00033e+00  1.11220e+00 
9750.0  5.0  0.5  9.03688e+10  2.91696  3.09805e+10  1.00028e+00  1.10918e+00 
10000.0  5.0  0.5  1.00000e+11  2.91802  3.42698e+10  1.00036e+00  1.10617e+00 
10250.0  5.0  0.5  1.10381e+11  2.91931  3.78107e+10  1.00044e+00  1.10333e+00 
10500.0  5.0  0.5  1.21551e+11  2.92064  4.16178e+10  1.00046e+00  1.10069e+00 
10750.0  5.0  0.5  1.33547e+11  2.92192  4.57052e+10  1.00044e+00  1.09821e+00 
11000.0  5.0  0.5  1.46410e+11  2.92298  5.00893e+10  1.00036e+00  1.09592e+00 
11250.0  5.0  0.5  1.60181e+11  2.92415  5.47785e+10  1.00040e+00  1.09362e+00 
11500.0  5.0  0.5  1.74901e+11  2.92526  5.97898e+10  1.00038e+00  1.09148e+00 
11750.0  5.0  0.5  1.90613e+11  2.92632  6.51373e+10  1.00036e+00  1.08944e+00 
12000.0  5.0  0.5  2.07360e+11  2.92727  7.08373e+10  1.00032e+00  1.08751e+00 
12250.0  5.0  0.5  2.25188e+11  2.92815  7.69044e+10  1.00030e+00  1.08565e+00 
12500.0  5.0  0.5  2.44141e+11  2.92894  8.33546e+10  1.00027e+00  1.08387e+00 
12750.0  5.0  0.5  2.64266e+11  2.92962  9.02048e+10  1.00023e+00  1.08218e+00 
13000.0  5.0  0.5  2.85610e+11  2.93020  9.74712e+10  1.00020e+00  1.08055e+00 
14000.0  5.0  0.5  3.84160e+11  2.93170  1.31037e+11  1.00051e+00  1.34436e+00 
15000.0  5.0  0.5  5.06250e+11  2.93211  1.72657e+11  1.00014e+00  1.31763e+00 
16000.0  5.0  0.5  6.55360e+11  2.93198  2.23521e+11  9.99956e-01  1.29460e+00 
17000.0  5.0  0.5  8.35210e+11  2.93153  2.84906e+11  9.99847e-01  1.27462e+00 
18000.0  5.0  0.5  1.04976e+12  2.93090  3.58170e+11  9.99785e-01  1.25715e+00 
19000.0  5.0  0.5  1.30321e+12  2.93014  4.44760e+11  9.99741e-01  1.24176e+00 
20000.0  5.0  0.5  1.60000e+12  2.92938  5.46191e+11  9.99741e-01  1.22806e+00 
21000.0  5.0  0.5  1.94481e+12  2.92875  6.64041e+11  9.99785e-01  1.21577e+00 
22000.0  5.0  0.5  2.34256e+12  2.92835  7.99959e+11  9.99863e-01  1.20468e+00 
23000.0  5.0  0.5  2.79841e+12  2.92817  9.55686e+11  9.99939e-01  1.19467e+00 
24000.0  5.0  0.5  3.31776e+12  2.92818  1.13305e+12  1.00000e+00  1.18558e+00 
25000.0  5.0  0.5  3.90625e+12  2.92837  1.33393e+12  1.00006e+00  1.17730e+00 
