#NMD        LOG(T)            dT            tHe3            t_smr      LOG(L/LSUN)    LOG(TE)    LOG(R/RSUN)    LOG(GI)        MCC       LOG(RHOc)     LOG(Tc)        Mec       LOG(ROec)     LOG(Tec)       H            He3          He4          C12          N14          O16          D            Li7          Be7          C13          N15          O17 
  33   0.3149430D+01   0.1000000D+02   0.1014763D+48   0.0000000D+00  0.15233E+01  0.36339E+01  0.10172E+01  0.00000E+00  0.10000E+01 -0.20521E+01  0.58921E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.71328E+00  0.23000E-04  0.26947E+00  0.31000E-02  0.82816E-03  0.75141E-02  0.39000E-04  0.26000E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  34   0.3152497D+01   0.1000000D+02   0.1003083D+48   0.0000000D+00  0.15178E+01  0.36325E+01  0.10171E+01  0.00000E+00  0.10000E+01 -0.20518E+01  0.58922E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.71328E+00  0.23000E-04  0.26947E+00  0.31000E-02  0.82816E-03  0.75141E-02  0.39000E-04  0.26000E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  35   0.3155544D+01   0.1000000D+02   0.9916856D+47   0.0000000D+00  0.15135E+01  0.36315E+01  0.10169E+01  0.00000E+00  0.10000E+01 -0.20515E+01  0.58923E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.71328E+00  0.23000E-04  0.26947E+00  0.31000E-02  0.82816E-03  0.75141E-02  0.39000E-04  0.26000E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  36   0.3158569D+01   0.1000000D+02   0.9805316D+47   0.0000000D+00  0.15104E+01  0.36308E+01  0.10168E+01  0.00000E+00  0.10000E+01 -0.20512E+01  0.58924E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.71328E+00  0.23000E-04  0.26947E+00  0.31000E-02  0.82816E-03  0.75141E-02  0.39000E-04  0.26000E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  37   0.3161573D+01   0.1000000D+02   0.9695853D+47   0.0000000D+00  0.15083E+01  0.36304E+01  0.10167E+01  0.00000E+00  0.10000E+01 -0.20509E+01  0.58925E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.71328E+00  0.23000E-04  0.26947E+00  0.31000E-02  0.82816E-03  0.75141E-02  0.39000E-04  0.26000E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  38   0.3164556D+01   0.1000000D+02   0.9588164D+47   0.0000000D+00  0.15070E+01  0.36301E+01  0.10166E+01  0.00000E+00  0.10000E+01 -0.20506E+01  0.58926E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.71328E+00  0.23000E-04  0.26947E+00  0.31000E-02  0.82816E-03  0.75141E-02  0.39000E-04  0.26000E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  39   0.3167519D+01   0.1000000D+02   0.9482005D+47   0.0000000D+00  0.15065E+01  0.36300E+01  0.10164E+01  0.00000E+00  0.10000E+01 -0.20503E+01  0.58927E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.71328E+00  0.23000E-04  0.26947E+00  0.31000E-02  0.82816E-03  0.75141E-02  0.39000E-04  0.26000E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  40   0.3170462D+01   0.1000000D+02   0.9377191D+47   0.0000000D+00  0.15064E+01  0.36301E+01  0.10163E+01  0.00000E+00  0.10000E+01 -0.20500E+01  0.58928E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.71328E+00  0.23000E-04  0.26947E+00  0.31000E-02  0.82816E-03  0.75141E-02  0.39000E-04  0.26000E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  41   0.3173386D+01   0.1000000D+02   0.9273578D+47   0.0000000D+00  0.15068E+01  0.36302E+01  0.10162E+01  0.00000E+00  0.10000E+01 -0.20497E+01  0.58929E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.71328E+00  0.23000E-04  0.26947E+00  0.31000E-02  0.82816E-03  0.75141E-02  0.39000E-04  0.26000E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
  42   0.3176289D+01   0.1000000D+02   0.9171055D+47   0.0000000D+00  0.15075E+01  0.36305E+01  0.10161E+01  0.00000E+00  0.10000E+01 -0.20494E+01  0.58930E+01  0.00000E+00  0.00000E+00  0.00000E+00  0.71328E+00  0.23000E-04  0.26947E+00  0.31000E-02  0.82816E-03  0.75141E-02  0.39000E-04  0.26000E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00
