   AGE            L/Lsun         Fpp            Fdp       Fhe3HE3         Fhe3he4          Fbe           Fli7p           Fbe7p         Ftotpp
  10.1064605410  0.2335408E+01  0.4647671E+03  0.2210630E+04  0.4631210E+04  0.5814606E+03  0.4166082E-01  0.1623657E+02  0.3828918E+04  0.7815440E+07
  10.1064607372  0.2335590E+01  0.4612813E+03  0.2193020E+04  0.4619898E+04  0.5763873E+03  0.4146624E-01  0.1612045E+02  0.3798637E+04  0.7794559E+07
  10.1064609390  0.2335794E+01  0.4570172E+03  0.2174818E+04  0.4617850E+04  0.5730077E+03  0.4113507E-01  0.1603890E+02  0.3770845E+04  0.7764475E+07
  10.1064611387  0.2335940E+01  0.4631357E+03  0.2202925E+04  0.4631453E+04  0.5797349E+03  0.4122097E-01  0.1606359E+02  0.3817630E+04  0.7814653E+07
  10.1064613344  0.2336133E+01  0.4596883E+03  0.2185492E+04  0.4621764E+04  0.5747318E+03  0.4104595E-01  0.1595664E+02  0.3787791E+04  0.7794663E+07
  10.1064615351  0.2336321E+01  0.4669988E+03  0.2221557E+04  0.4629857E+04  0.5861006E+03  0.4101015E-01  0.1598471E+02  0.3859165E+04  0.7866642E+07
  10.1064617332  0.2336462E+01  0.4617946E+03  0.2196221E+04  0.4630918E+04  0.5780801E+03  0.4086084E-01  0.1590897E+02  0.3807838E+04  0.7817197E+07
  10.1064619305  0.2336656E+01  0.4581184E+03  0.2178772E+04  0.4623290E+04  0.5737584E+03  0.4064808E-01  0.1581646E+02  0.3779553E+04  0.7795230E+07
  10.1064621307  0.2336843E+01  0.4654485E+03  0.2214236E+04  0.4630257E+04  0.5845538E+03  0.4065234E-01  0.1584247E+02  0.3849107E+04  0.7868225E+07
  10.1064623287  0.2336999E+01  0.4602210E+03  0.2188924E+04  0.4632890E+04  0.5766502E+03  0.4050750E-01  0.1577381E+02  0.3798116E+04  0.7818700E+07
  10.1064625250  0.2337203E+01  0.4566311E+03  0.2171568E+04  0.4624743E+04  0.5721508E+03  0.4032097E-01  0.1568298E+02  0.3769569E+04  0.7797679E+07
  10.1064627248  0.2337377E+01  0.4639559E+03  0.2207244E+04  0.4630530E+04  0.5831488E+03  0.4032546E-01  0.1571313E+02  0.3839861E+04  0.7870889E+07
  10.1064629231  0.2337533E+01  0.4586485E+03  0.2181769E+04  0.4633552E+04  0.5753719E+03  0.4017765E-01  0.1564941E+02  0.3789057E+04  0.7820592E+07
  10.1064631191  0.2337732E+01  0.4550481E+03  0.2164165E+04  0.4624608E+04  0.5706851E+03  0.4000552E-01  0.1555926E+02  0.3759852E+04  0.7799528E+07
  10.1064633188  0.2337924E+01  0.4623255E+03  0.2199703E+04  0.4631698E+04  0.5817569E+03  0.4001120E-01  0.1559322E+02  0.3830338E+04  0.7873387E+07
  10.1064635162  0.2338076E+01  0.4570811E+03  0.2174251E+04  0.4633881E+04  0.5737868E+03  0.3988292E-01  0.1552967E+02  0.3779094E+04  0.7823334E+07
  10.1064637121  0.2338261E+01  0.4534445E+03  0.2156741E+04  0.4624027E+04  0.5692971E+03  0.3970596E-01  0.1544314E+02  0.3750465E+04  0.7801625E+07
  10.1064639120  0.2338450E+01  0.4606416E+03  0.2192000E+04  0.4631213E+04  0.5804077E+03  0.3970973E-01  0.1547925E+02  0.3820899E+04  0.7875455E+07
  10.1064641091  0.2338606E+01  0.4553864E+03  0.2166330E+04  0.4633270E+04  0.5722903E+03  0.3959240E-01  0.1541626E+02  0.3769137E+04  0.7825314E+07
  10.1064643047  0.2338804E+01  0.4517360E+03  0.2148753E+04  0.4624577E+04  0.5678080E+03  0.3942008E-01  0.1533291E+02  0.3740539E+04  0.7803828E+07
  10.1064645038  0.2338980E+01  0.4589732E+03  0.2184047E+04  0.4630077E+04  0.5788163E+03  0.3943757E-01  0.1536842E+02  0.3810825E+04  0.7878294E+07
  10.1064647013  0.2339100E+01  0.4647889E+03  0.2210320E+04  0.4655431E+04  0.5832443E+03  0.3963372E-01  0.1544390E+02  0.3842322E+04  0.7880757E+07
  10.1064648929  0.2339312E+01  0.4618631E+03  0.2195213E+04  0.4630856E+04  0.5804969E+03  0.3948206E-01  0.1532161E+02  0.3828930E+04  0.7911305E+07
  10.1064650943  0.2339531E+01  0.4572578E+03  0.2176900E+04  0.4629482E+04  0.5782552E+03  0.3914607E-01  0.1527238E+02  0.3804485E+04  0.7882081E+07
  10.1064652921  0.2339656E+01  0.4629638E+03  0.2202047E+04  0.4654404E+04  0.5819680E+03  0.3936327E-01  0.1534368E+02  0.3833152E+04  0.7884077E+07
  10.1064654836  0.2339872E+01  0.4599642E+03  0.2186435E+04  0.4629752E+04  0.5790089E+03  0.3922082E-01  0.1522210E+02  0.3818770E+04  0.7914640E+07
  10.1064656847  0.2340070E+01  0.4553243E+03  0.2167869E+04  0.4626884E+04  0.5766254E+03  0.3889253E-01  0.1517240E+02  0.3793707E+04  0.7884908E+07
  10.1064658828  0.2340191E+01  0.4609438E+03  0.2192796E+04  0.4652532E+04  0.5804515E+03  0.3910337E-01  0.1524694E+02  0.3822539E+04  0.7886386E+07
  10.1064660739  0.2340405E+01  0.4579214E+03  0.2176860E+04  0.4627631E+04  0.5772762E+03  0.3897475E-01  0.1512569E+02  0.3807344E+04  0.7917268E+07
  10.1064662747  0.2340622E+01  0.4532393E+03  0.2158171E+04  0.4626274E+04  0.5749491E+03  0.3864838E-01  0.1507958E+02  0.3782380E+04  0.7887692E+07
  10.1064664718  0.2340736E+01  0.4589177E+03  0.2183139E+04  0.4650975E+04  0.5786222E+03  0.3887651E-01  0.1515418E+02  0.3810949E+04  0.7889745E+07
  10.1064666628  0.2340936E+01  0.4558414E+03  0.2167205E+04  0.4625328E+04  0.5756140E+03  0.3874276E-01  0.1503617E+02  0.3796156E+04  0.7920244E+07
  10.1064668636  0.2341155E+01  0.4510875E+03  0.2148240E+04  0.4625237E+04  0.5732945E+03  0.3841612E-01  0.1499297E+02  0.3771023E+04  0.7890273E+07
  10.1064670600  0.2341273E+01  0.4567996E+03  0.2173114E+04  0.4650024E+04  0.5768058E+03  0.3866155E-01  0.1506831E+02  0.3799242E+04  0.7892982E+07
  10.1064672503  0.2341486E+01  0.4537133E+03  0.2157195E+04  0.4625628E+04  0.5738678E+03  0.3853245E-01  0.1495457E+02  0.3784711E+04  0.7924117E+07
  10.1064674502  0.2341701E+01  0.4490045E+03  0.2138315E+04  0.4624729E+04  0.5714788E+03  0.3821952E-01  0.1491200E+02  0.3759540E+04  0.7894547E+07
  10.1064676463  0.2341800E+01  0.4546824E+03  0.2163267E+04  0.4648616E+04  0.5751703E+03  0.3846007E-01  0.1499014E+02  0.3788320E+04  0.7896760E+07
  10.1064678368  0.2342009E+01  0.4514766E+03  0.2146962E+04  0.4624660E+04  0.5722850E+03  0.3832681E-01  0.1487953E+02  0.3773596E+04  0.7927418E+07
  10.1064680363  0.2342222E+01  0.4467319E+03  0.2127698E+04  0.4623091E+04  0.5696689E+03  0.3802681E-01  0.1483642E+02  0.3747544E+04  0.7897844E+07
  10.1064682322  0.2342338E+01  0.4523554E+03  0.2152465E+04  0.4648408E+04  0.5734062E+03  0.3826791E-01  0.1491807E+02  0.3776376E+04  0.7900380E+07
  10.1064684216  0.2342534E+01  0.4491992E+03  0.2136078E+04  0.4622335E+04  0.5702565E+03  0.3815549E-01  0.1480596E+02  0.3760897E+04  0.7931685E+07
  10.1064686213  0.2342743E+01  0.4443264E+03  0.2116690E+04  0.4621516E+04  0.5679451E+03  0.3783812E-01  0.1476786E+02  0.3735473E+04  0.7901245E+07
  10.1064688168  0.2342842E+01  0.4613570E+03  0.2194894E+04  0.4656890E+04  0.5862407E+03  0.3835580E-01  0.1495274E+02  0.3862284E+04  0.8006576E+07
  10.1064690046  0.2343071E+01  0.4468161E+03  0.2124582E+04  0.4620181E+04  0.5681098E+03  0.3800724E-01  0.1473786E+02  0.3747558E+04  0.7937168E+07
  10.1064692050  0.2343289E+01  0.4417482E+03  0.2105018E+04  0.4620362E+04  0.5661724E+03  0.3765988E-01  0.1470606E+02  0.3722672E+04  0.7905444E+07
  10.1064694000  0.2343388E+01  0.4587244E+03  0.2182613E+04  0.4655515E+04  0.5840990E+03  0.3819491E-01  0.1488993E+02  0.3848051E+04  0.8011380E+07
  10.1064695875  0.2343613E+01  0.4441170E+03  0.2112014E+04  0.4618349E+04  0.5658913E+03  0.3785115E-01  0.1467701E+02  0.3732734E+04  0.7941549E+07
  10.1064697877  0.2343833E+01  0.4389488E+03  0.2092051E+04  0.4618574E+04  0.5638929E+03  0.3750373E-01  0.1464695E+02  0.3707232E+04  0.7909421E+07
  10.1064699823  0.2343905E+01  0.4558620E+03  0.2169273E+04  0.4650979E+04  0.5816382E+03  0.3804541E-01  0.1482911E+02  0.3831714E+04  0.8015163E+07
  10.1064701707  0.2344124E+01  0.4410012E+03  0.2097971E+04  0.4615283E+04  0.5635751E+03  0.3768015E-01  0.1462124E+02  0.3715888E+04  0.7943368E+07
  10.1064703704  0.2344339E+01  0.4357741E+03  0.2077213E+04  0.4615152E+04  0.5610089E+03  0.3735691E-01  0.1458881E+02  0.3688097E+04  0.7911145E+07
  10.1064705647  0.2344436E+01  0.4526052E+03  0.2154147E+04  0.4650207E+04  0.5787817E+03  0.3789823E-01  0.1477552E+02  0.3812385E+04  0.8017636E+07
  10.1064707514  0.2344656E+01  0.4378315E+03  0.2082788E+04  0.4613763E+04  0.5603219E+03  0.3756312E-01  0.1456700E+02  0.3695311E+04  0.7946449E+07
  10.1064709507  0.2344867E+01  0.4325188E+03  0.2062067E+04  0.4614741E+04  0.5580026E+03  0.3722720E-01  0.1453982E+02  0.3667921E+04  0.7913384E+07
  10.1064711444  0.2344949E+01  0.4493616E+03  0.2138968E+04  0.4654104E+04  0.5756923E+03  0.3777687E-01  0.1473232E+02  0.3791854E+04  0.8020561E+07
  10.1064713287  0.2344990E+01  0.4440355E+03  0.2110814E+04  0.4655252E+04  0.5651352E+03  0.3786750E-01  0.1469056E+02  0.3730084E+04  0.7970405E+07
  10.1064715166  0.2345139E+01  0.4404163E+03  0.2095115E+04  0.4648104E+04  0.5623864E+03  0.3769756E-01  0.1464524E+02  0.3707949E+04  0.7951778E+07
  10.1064717098  0.2345309E+01  0.4473684E+03  0.2129677E+04  0.4653429E+04  0.5736979E+03  0.3775201E-01  0.1470440E+02  0.3778524E+04  0.8027855E+07
  10.1064719022  0.2345492E+01  0.4422695E+03  0.2105518E+04  0.4650279E+04  0.5669875E+03  0.3764330E-01  0.1465688E+02  0.3734128E+04  0.7987079E+07
  10.1064720952  0.2345541E+01  0.4469902E+03  0.2127416E+04  0.4682349E+04  0.5704509E+03  0.3787483E-01  0.1476951E+02  0.3757373E+04  0.7983653E+07
  10.1064722783  0.2345648E+01  0.4432787E+03  0.2106721E+04  0.4673317E+04  0.5626975E+03  0.3792822E-01  0.1470426E+02  0.3714604E+04  0.7952956E+07
  10.1064724704  0.2345857E+01  0.4392727E+03  0.2091493E+04  0.4655309E+04  0.5631529E+03  0.3760870E-01  0.1463697E+02  0.3708484E+04  0.7978105E+07
  10.1064726660  0.2346092E+01  0.4347047E+03  0.2071438E+04  0.4644107E+04  0.5598327E+03  0.3738106E-01  0.1457411E+02  0.3682735E+04  0.7964893E+07
  10.1064728614  0.2346244E+01  0.4522346E+03  0.2153612E+04  0.4670646E+04  0.5814317E+03  0.3779546E-01  0.1474755E+02  0.3827525E+04  0.8101942E+07
  10.1064730502  0.2346300E+01  0.4577079E+03  0.2176862E+04  0.4691612E+04  0.5847401E+03  0.3810791E-01  0.1482569E+02  0.3856298E+04  0.8128147E+07
  10.1064732346  0.2346411E+01  0.4538187E+03  0.2156905E+04  0.4693531E+04  0.5774713E+03  0.3810434E-01  0.1478923E+02  0.3811780E+04  0.8073184E+07
  10.1064734237  0.2346645E+01  0.4272007E+03  0.2033910E+04  0.4648943E+04  0.5473750E+03  0.3734090E-01  0.1450607E+02  0.3605412E+04  0.7890106E+07
  10.1064736231  0.2346854E+01  0.4217028E+03  0.2010964E+04  0.4659941E+04  0.5419071E+03  0.3709167E-01  0.1450322E+02  0.3559860E+04  0.7799518E+07
  10.1064738146  0.2346935E+01  0.4368546E+03  0.2080084E+04  0.4682350E+04  0.5589039E+03  0.3759869E-01  0.1464918E+02  0.3680283E+04  0.7972137E+07
  10.1064740002  0.2347054E+01  0.4431570E+03  0.2107854E+04  0.4689367E+04  0.5649937E+03  0.3783000E-01  0.1469222E+02  0.3726088E+04  0.8042294E+07
  10.1064741898  0.2347258E+01  0.4481039E+03  0.2133707E+04  0.4674322E+04  0.5762175E+03  0.3777829E-01  0.1468460E+02  0.3795775E+04  0.8212871E+07
  10.1064743849  0.2347446E+01  0.4619130E+03  0.2201428E+04  0.4687795E+04  0.5967797E+03  0.3800066E-01  0.1481551E+02  0.3926280E+04  0.8420365E+07
  10.1064745766  0.2347549E+01  0.4635081E+03  0.2208073E+04  0.4702379E+04  0.5967954E+03  0.3817174E-01  0.1486119E+02  0.3929178E+04  0.8477865E+07
  10.1064747638  0.2347683E+01  0.4767800E+03  0.2269822E+04  0.4711184E+04  0.6133701E+03  0.3852202E-01  0.1495847E+02  0.4042791E+04  0.8701251E+07
  10.1064749544  0.2347906E+01  0.4780066E+03  0.2278399E+04  0.4693717E+04  0.6197647E+03  0.3840065E-01  0.1491952E+02  0.4079767E+04  0.8881580E+07
  10.1064751509  0.2348176E+01  0.4771160E+03  0.2278013E+04  0.4679253E+04  0.6241590E+03  0.3819958E-01  0.1487845E+02  0.4100494E+04  0.9048557E+07
  10.1064753482  0.2348394E+01  0.4858199E+03  0.2320256E+04  0.4694150E+04  0.6364179E+03  0.3837838E-01  0.1496296E+02  0.4179730E+04  0.9250129E+07
  10.1064755402  0.2348495E+01  0.4931104E+03  0.2353268E+04  0.4717282E+04  0.6435793E+03  0.3869705E-01  0.1505438E+02  0.4231932E+04  0.9427639E+07
  10.1064757269  0.2348617E+01  0.5020831E+03  0.2393978E+04  0.4731789E+04  0.6535017E+03  0.3899004E-01  0.1512400E+02  0.4302851E+04  0.9620594E+07
  10.1064759168  0.2348864E+01  0.4887480E+03  0.2333274E+04  0.4714114E+04  0.6392440E+03  0.3860788E-01  0.1498207E+02  0.4202573E+04  0.9613844E+07
  10.1064761148  0.2349075E+01  0.4943707E+03  0.2363459E+04  0.4737866E+04  0.6493732E+03  0.3865330E-01  0.1506937E+02  0.4260226E+04  0.9762359E+07
  10.1064763065  0.2349211E+01  0.4877543E+03  0.2330410E+04  0.4750152E+04  0.6387994E+03  0.3865401E-01  0.1502552E+02  0.4195631E+04  0.9811088E+07
  10.1064764955  0.2349352E+01  0.4943779E+03  0.2360663E+04  0.4775301E+04  0.6461411E+03  0.3886463E-01  0.1509067E+02  0.4247118E+04  0.9944035E+07
  10.1064766850  0.2349576E+01  0.4899909E+03  0.2340976E+04  0.4773791E+04  0.6430923E+03  0.3870015E-01  0.1501632E+02  0.4225129E+04  0.1002095E+08
  10.1064768806  0.2349777E+01  0.4948715E+03  0.2366507E+04  0.4807580E+04  0.6511893E+03  0.3876748E-01  0.1509547E+02  0.4271901E+04  0.1011333E+08
  10.1064770718  0.2349876E+01  0.4990592E+03  0.2384352E+04  0.4850883E+04  0.6537054E+03  0.3903365E-01  0.1517455E+02  0.4293775E+04  0.1018313E+08
  10.1064772575  0.2350006E+01  0.5056658E+03  0.2413095E+04  0.4886959E+04  0.6597683E+03  0.3929659E-01  0.1523411E+02  0.4340355E+04  0.1027242E+08
  10.1064774466  0.2350230E+01  0.5010749E+03  0.2393427E+04  0.4901622E+04  0.6573593E+03  0.3909746E-01  0.1516868E+02  0.4319734E+04  0.1030810E+08
  10.1064776410  0.2350439E+01  0.4954968E+03  0.2368908E+04  0.4946790E+04  0.6505494E+03  0.3897105E-01  0.1516910E+02  0.4268415E+04  0.1022418E+08
  10.1064778324  0.2350545E+01  0.4994310E+03  0.2385983E+04  0.5008958E+04  0.6530970E+03  0.3922754E-01  0.1525467E+02  0.4289372E+04  0.1026322E+08
  10.1064780176  0.2350681E+01  0.5060466E+03  0.2414467E+04  0.5063601E+04  0.6589046E+03  0.3951282E-01  0.1531796E+02  0.4335024E+04  0.1032926E+08
  10.1064782065  0.2350902E+01  0.5014668E+03  0.2394939E+04  0.5098562E+04  0.6566341E+03  0.3932157E-01  0.1525858E+02  0.4315087E+04  0.1034686E+08
  10.1064784006  0.2351165E+01  0.4956821E+03  0.2370436E+04  0.5142797E+04  0.6533702E+03  0.3908279E-01  0.1520312E+02  0.4286511E+04  0.1034881E+08
  10.1064785954  0.2351367E+01  0.5003954E+03  0.2392826E+04  0.5223401E+04  0.6592631E+03  0.3924022E-01  0.1528293E+02  0.4325068E+04  0.1038939E+08
  10.1064787850  0.2351459E+01  0.5046391E+03  0.2410452E+04  0.5317737E+04  0.6614310E+03  0.3956064E-01  0.1537911E+02  0.4345791E+04  0.1041838E+08
  10.1064789691  0.2351581E+01  0.5010830E+03  0.2390800E+04  0.5401298E+04  0.6531678E+03  0.3967289E-01  0.1538137E+02  0.4297548E+04  0.1033693E+08
  10.1064791566  0.2351832E+01  0.4848932E+03  0.2317004E+04  0.5446884E+04  0.6369921E+03  0.3923921E-01  0.1521956E+02  0.4184236E+04  0.1027264E+08
  10.1064793531  0.2352035E+01  0.4892139E+03  0.2340964E+04  0.5558095E+04  0.6452922E+03  0.3931746E-01  0.1533612E+02  0.4229380E+04  0.1030475E+08
  10.1064795421  0.2352136E+01  0.4934942E+03  0.2357819E+04  0.5676108E+04  0.6466977E+03  0.3971813E-01  0.1544487E+02  0.4247685E+04  0.1033336E+08
  10.1064797257  0.2352247E+01  0.5002632E+03  0.2387279E+04  0.5783461E+04  0.6528974E+03  0.4008740E-01  0.1554513E+02  0.4295301E+04  0.1039166E+08
  10.1064799131  0.2352460E+01  0.4957063E+03  0.2367978E+04  0.5868211E+04  0.6506833E+03  0.3999186E-01  0.1552566E+02  0.4275330E+04  0.1040147E+08
  10.1064801059  0.2352656E+01  0.5005959E+03  0.2393168E+04  0.5990390E+04  0.6584549E+03  0.4019519E-01  0.1565700E+02  0.4320829E+04  0.1043858E+08
  10.1064802947  0.2352755E+01  0.5048484E+03  0.2411350E+04  0.6120545E+04  0.6610825E+03  0.4060903E-01  0.1579763E+02  0.4343248E+04  0.1046532E+08
  10.1064804783  0.2352890E+01  0.5011817E+03  0.2391329E+04  0.6230671E+04  0.6528170E+03  0.4082723E-01  0.1584212E+02  0.4294487E+04  0.1038075E+08
  10.1064806658  0.2353107E+01  0.4966560E+03  0.2372193E+04  0.6317145E+04  0.6506682E+03  0.4078400E-01  0.1584476E+02  0.4275020E+04  0.1039091E+08
  10.1064808582  0.2353365E+01  0.4910110E+03  0.2348180E+04  0.6405032E+04  0.6473975E+03  0.4071117E-01  0.1585442E+02  0.4246817E+04  0.1038814E+08
  10.1064810513  0.2353561E+01  0.4959006E+03  0.2371418E+04  0.6523392E+04  0.6535299E+03  0.4104117E-01  0.1600577E+02  0.4286888E+04  0.1042640E+08
  10.1064812392  0.2353643E+01  0.5003603E+03  0.2389994E+04  0.6646080E+04  0.6559157E+03  0.4155645E-01  0.1617738E+02  0.4309193E+04  0.1045453E+08
  10.1064814213  0.2353750E+01  0.5073881E+03  0.2420509E+04  0.6747945E+04  0.6623157E+03  0.4208052E-01  0.1633425E+02  0.4358577E+04  0.1051449E+08
  10.1064816065  0.2353983E+01  0.4927344E+03  0.2352958E+04  0.6804527E+04  0.6456835E+03  0.4193258E-01  0.1628563E+02  0.4243512E+04  0.1038345E+08
  10.1064817997  0.2354202E+01  0.4859323E+03  0.2324580E+04  0.6884041E+04  0.6404790E+03  0.4191495E-01  0.1635601E+02  0.4198991E+04  0.1034361E+08
  10.1064819894  0.2354300E+01  0.4899469E+03  0.2341896E+04  0.6987342E+04  0.6430248E+03  0.4244300E-01  0.1655356E+02  0.4220166E+04  0.1036757E+08
  10.1064821714  0.2354423E+01  0.4968684E+03  0.2371080E+04  0.7062995E+04  0.6486014E+03  0.4305526E-01  0.1672410E+02  0.4266298E+04  0.1042773E+08
  10.1064823572  0.2354638E+01  0.4924670E+03  0.2352460E+04  0.7102913E+04  0.6464953E+03  0.4313986E-01  0.1677452E+02  0.4247180E+04  0.1043832E+08
  10.1064825487  0.2354832E+01  0.4974438E+03  0.2378257E+04  0.7174863E+04  0.6545502E+03  0.4349826E-01  0.1697749E+02  0.4293996E+04  0.1047573E+08
  10.1064827363  0.2354931E+01  0.5017638E+03  0.2396738E+04  0.7249681E+04  0.6572465E+03  0.4409814E-01  0.1718948E+02  0.4316884E+04  0.1050271E+08
  10.1064829186  0.2355058E+01  0.5085624E+03  0.2426382E+04  0.7303161E+04  0.6635306E+03  0.4470824E-01  0.1737985E+02  0.4364828E+04  0.1055955E+08
  10.1064831044  0.2355282E+01  0.4938159E+03  0.2358520E+04  0.7315459E+04  0.6469565E+03  0.4461370E-01  0.1735993E+02  0.4249899E+04  0.1042837E+08
  10.1064832962  0.2355485E+01  0.4986468E+03  0.2383752E+04  0.7366255E+04  0.6548947E+03  0.4498210E-01  0.1757271E+02  0.4295638E+04  0.1046398E+08
  10.1064834838  0.2355729E+01  0.4938091E+03  0.2359660E+04  0.7372668E+04  0.6492734E+03  0.4522657E-01  0.1761811E+02  0.4262641E+04  0.1047137E+08
  10.1064836758  0.2355830E+01  0.4973539E+03  0.2378081E+04  0.7438019E+04  0.6541579E+03  0.4566167E-01  0.1786348E+02  0.4289980E+04  0.1048837E+08
  10.1064838564  0.2355950E+01  0.5044704E+03  0.2406612E+04  0.7471727E+04  0.6585963E+03  0.4642361E-01  0.1805158E+02  0.4332958E+04  0.1055050E+08
  10.1064840408  0.2356172E+01  0.5001422E+03  0.2388333E+04  0.7467921E+04  0.6565126E+03  0.4655501E-01  0.1811696E+02  0.4313895E+04  0.1056043E+08
  10.1064842323  0.2356363E+01  0.5050898E+03  0.2414592E+04  0.7506437E+04  0.6650769E+03  0.4690047E-01  0.1833933E+02  0.4362460E+04  0.1059708E+08
  10.1064844181  0.2356491E+01  0.4877187E+03  0.2330159E+04  0.7522427E+04  0.6391818E+03  0.4707322E-01  0.1836000E+02  0.4196459E+04  0.1040754E+08
  10.1064846020  0.2356623E+01  0.4941556E+03  0.2359568E+04  0.7551420E+04  0.6462470E+03  0.4762349E-01  0.1856491E+02  0.4245722E+04  0.1046161E+08
  10.1064847860  0.2356838E+01  0.4899178E+03  0.2340156E+04  0.7539692E+04  0.6429489E+03  0.4781036E-01  0.1861914E+02  0.4222979E+04  0.1047359E+08
  10.1064849763  0.2357030E+01  0.4949963E+03  0.2366625E+04  0.7566521E+04  0.6512688E+03  0.4815512E-01  0.1883111E+02  0.4271001E+04  0.1051137E+08
  10.1064851622  0.2357123E+01  0.4994509E+03  0.2385597E+04  0.7600267E+04  0.6539855E+03  0.4878510E-01  0.1904800E+02  0.4294409E+04  0.1053928E+08
  10.1064853431  0.2357248E+01  0.5063586E+03  0.2415788E+04  0.7616573E+04  0.6604194E+03  0.4940612E-01  0.1923575E+02  0.4343250E+04  0.1059724E+08
  10.1064855274  0.2357470E+01  0.4917689E+03  0.2348675E+04  0.7594348E+04  0.6439902E+03  0.4927939E-01  0.1920398E+02  0.4229258E+04  0.1046519E+08
  10.1064857178  0.2357671E+01  0.4967563E+03  0.2374643E+04  0.7615039E+04  0.6520973E+03  0.4958494E-01  0.1940167E+02  0.4276122E+04  0.1050183E+08
  10.1064859036  0.2357918E+01  0.4921256E+03  0.2351388E+04  0.7594044E+04  0.6465714E+03  0.4980293E-01  0.1942546E+02  0.4244138E+04  0.1051071E+08
  10.1064860939  0.2358017E+01  0.4958651E+03  0.2370762E+04  0.7635307E+04  0.6516881E+03  0.5015424E-01  0.1964730E+02  0.4272947E+04  0.1052901E+08
  10.1064862730  0.2358132E+01  0.5031740E+03  0.2400205E+04  0.7647798E+04  0.6563365E+03  0.5087840E-01  0.1980637E+02  0.4317341E+04  0.1059288E+08
  10.1064864558  0.2358350E+01  0.4990169E+03  0.2382768E+04  0.7624955E+04  0.6544472E+03  0.5091018E-01  0.1983413E+02  0.4299485E+04  0.1060401E+08
  10.1064866456  0.2358537E+01  0.5041468E+03  0.2409865E+04  0.7646074E+04  0.6631787E+03  0.5113263E-01  0.2001590E+02  0.4349248E+04  0.1064225E+08
  10.1064868300  0.2358655E+01  0.4973249E+03  0.2375566E+04  0.7652336E+04  0.6519521E+03  0.5141863E-01  0.2007360E+02  0.4280581E+04  0.1059585E+08
  10.1064870120  0.2358791E+01  0.4936023E+03  0.2356526E+04  0.7662807E+04  0.6446265E+03  0.5166084E-01  0.2015111E+02  0.4234732E+04  0.1050866E+08
  10.1064871951  0.2359004E+01  0.4894058E+03  0.2337780E+04  0.7641118E+04  0.6416808E+03  0.5169485E-01  0.2015616E+02  0.4213157E+04  0.1052036E+08
  10.1064873839  0.2359194E+01  0.4946578E+03  0.2364753E+04  0.7657635E+04  0.6498970E+03  0.5190856E-01  0.2031401E+02  0.4261367E+04  0.1055964E+08
  10.1064875686  0.2359281E+01  0.4992322E+03  0.2384417E+04  0.7683253E+04  0.6528069E+03  0.5240448E-01  0.2047783E+02  0.4285748E+04  0.1058801E+08
  10.1064877483  0.2359408E+01  0.5062478E+03  0.2415141E+04  0.7693886E+04  0.6593539E+03  0.5289750E-01  0.2061180E+02  0.4335269E+04  0.1064672E+08
  10.1064879311  0.2359626E+01  0.5022104E+03  0.2397960E+04  0.7672231E+04  0.6573955E+03  0.5284648E-01  0.2060534E+02  0.4317903E+04  0.1065889E+08
  10.1064881194  0.2359830E+01  0.4971060E+03  0.2375734E+04  0.7681756E+04  0.6511172E+03  0.5281640E-01  0.2066824E+02  0.4269867E+04  0.1055364E+08
  10.1064883046  0.2360077E+01  0.4924971E+03  0.2353237E+04  0.7658055E+04  0.6460765E+03  0.5286727E-01  0.2063999E+02  0.4239401E+04  0.1056150E+08
  10.1064884936  0.2360179E+01  0.4963866E+03  0.2373008E+04  0.7696411E+04  0.6510538E+03  0.5309560E-01  0.2081036E+02  0.4268137E+04  0.1058054E+08
  10.1064886715  0.2360292E+01  0.5038464E+03  0.2403172E+04  0.7707291E+04  0.6558283E+03  0.5371106E-01  0.2091972E+02  0.4313372E+04  0.1064518E+08
  10.1064888529  0.2360510E+01  0.4998809E+03  0.2386564E+04  0.7682763E+04  0.6540351E+03  0.5362678E-01  0.2090079E+02  0.4296369E+04  0.1065715E+08
  10.1064890414  0.2360695E+01  0.5051946E+03  0.2414543E+04  0.7702672E+04  0.6629342E+03  0.5372767E-01  0.2104056E+02  0.4347209E+04  0.1069617E+08
  10.1064892245  0.2360781E+01  0.5100835E+03  0.2434980E+04  0.7728601E+04  0.6655629E+03  0.5420970E-01  0.2117875E+02  0.4371626E+04  0.1072680E+08
  10.1064894027  0.2360939E+01  0.4954289E+03  0.2363817E+04  0.7712122E+04  0.6443046E+03  0.5414978E-01  0.2108931E+02  0.4235053E+04  0.1056843E+08
  10.1064895876  0.2361155E+01  0.4908840E+03  0.2345743E+04  0.7693759E+04  0.6428053E+03  0.5393985E-01  0.2107191E+02  0.4216792E+04  0.1057470E+08
  10.1064897747  0.2361349E+01  0.4963604E+03  0.2372385E+04  0.7707864E+04  0.6500114E+03  0.5414499E-01  0.2119213E+02  0.4262116E+04  0.1061624E+08
  10.1064899581  0.2361449E+01  0.5011073E+03  0.2392974E+04  0.7733020E+04  0.6531454E+03  0.5456386E-01  0.2132804E+02  0.4287637E+04  0.1064622E+08
  10.1064901362  0.2361572E+01  0.5083743E+03  0.2424694E+04  0.7741061E+04  0.6597154E+03  0.5500711E-01  0.2143421E+02  0.4337888E+04  0.1070701E+08
